NO_IES,FAIXA_ETARIA,UF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,NÃO DECLARADO,DF
Faculdade Unibras Brasília,BRANCA,DF
Faculdade Unibras Brasília,PARDA,DF
Faculdade Unibras Brasília,PARDA,DF
Faculdade Unibras Brasília,PARDA,DF
Faculdade Unibras Brasília,NÃO DECLARADO,DF
Faculdade Unibras Brasília,NÃO DECLARADO,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",BRANCA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",BRANCA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",BRANCA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",BRANCA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",BRANCA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",BRANCA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",BRANCA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",BRANCA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",BRANCA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",BRANCA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",BRANCA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",BRANCA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",BRANCA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",BRANCA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",BRANCA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",BRANCA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",BRANCA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",BRANCA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",BRANCA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",BRANCA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",BRANCA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",BRANCA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",BRANCA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",BRANCA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",BRANCA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",BRANCA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",BRANCA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",BRANCA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",BRANCA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",BRANCA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",BRANCA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",BRANCA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",BRANCA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",BRANCA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",BRANCA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",BRANCA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",BRANCA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",BRANCA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",BRANCA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",BRANCA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",BRANCA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",BRANCA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",BRANCA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",BRANCA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",BRANCA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",BRANCA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",BRANCA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",BRANCA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",BRANCA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",BRANCA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",BRANCA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",BRANCA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",BRANCA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",BRANCA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",BRANCA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",BRANCA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",BRANCA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",BRANCA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",BRANCA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",BRANCA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",BRANCA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",BRANCA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",BRANCA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",BRANCA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",BRANCA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",BRANCA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",BRANCA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",BRANCA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",BRANCA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",BRANCA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",BRANCA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",BRANCA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",BRANCA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",BRANCA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",BRANCA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",BRANCA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",BRANCA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",BRANCA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",BRANCA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",BRANCA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",BRANCA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",BRANCA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",BRANCA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",BRANCA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",BRANCA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",BRANCA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",BRANCA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",BRANCA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",BRANCA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",BRANCA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",BRANCA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",BRANCA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",BRANCA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",PRETO,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",PRETO,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",PRETO,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",PRETO,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",PARDA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",PARDA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",PARDA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",PARDA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",PARDA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",PARDA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",PARDA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",PARDA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",PARDA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",PARDA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",PARDA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",PARDA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",PARDA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",PARDA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",PARDA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",PARDA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",PARDA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",PARDA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",PARDA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",PARDA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",PARDA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",PARDA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",PARDA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",PARDA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",PARDA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",PARDA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",PARDA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",PARDA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",PARDA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",PARDA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",PARDA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",PARDA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",PARDA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",AMARELA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",AMARELA,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",NÃO DECLARADO,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",NÃO DECLARADO,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",NÃO DECLARADO,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",NÃO DECLARADO,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",NÃO DECLARADO,DF
"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília",NÃO DECLARADO,DF
